SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
-1.26108,-1.59279,-1.73046,-1.92316,-1.75993,-1.75093,-1.88748,-0.95388,-0.2364,0.12992,-0.58588,-0.22203,-0.55487,-0.624,-0.50807,-0.31295,-0.35199,-0.28618,-0.21195,-0.22844,-0.44691,-0.58719,-0.43471,-0.45284,-0.59352,-0.5767,-0.58964,-0.54913,-0.53702,-0.49317,-0.51189,-0.55196,-0.68758,-0.74275,-0.61504,-0.80509,-0.74362,-0.83507,-0.87277,-0.8829,-0.96529,-0.82265,-0.72889,-0.83113,-0.98175,-0.92658,-0.97827,-1.03364
0.24903,-0.61944,-0.8994,-1.11601,-1.2987,-1.14189,-1.15145,-1.19957,-0.60517,-0.13523,0.12675,-0.42484,-0.16367,-0.4668,-0.5231,-0.40941,-0.23997,-0.28002,-0.22418,-0.15311,-0.15783,-0.33525,-0.4764,-0.34763,-0.36182,-0.49029,-0.47637,-0.49336,-0.45444,-0.44302,-0.4026,-0.42001,-0.46736,-0.60321,-0.65644,-0.54591,-0.73208,-0.6711,-0.75999,-0.79205,-0.80162,-0.88469,-0.74351,-0.65077,-0.75187,-0.90344,-0.85482,-0.91141
0.1886,0.17688,-0.45602,-0.69121,-0.87691,-1.04166,-0.92054,-0.92194,-0.97662,-0.49161,-0.13051,0.10344,-0.36549,-0.17276,-0.43621,-0.48869,-0.38916,-0.23648,-0.27499,-0.22407,-0.16263,-0.15976,-0.31839,-0.44628,-0.32422,-0.3312,-0.45932,-0.44783,-0.46812,-0.43275,-0.42013,-0.37906,-0.39399,-0.43433,-0.56997,-0.61542,-0.5117,-0.69822,-0.64755,-0.73359,-0.76435,-0.7736,-0.85195,-0.71735,-0.62983,-0.72513,-0.86883,-0.82648
1.67668,1.14681,0.9786,0.33774,0.07682,-0.11207,-0.28223,-0.17273,-0.18037,-0.24297,0.19421,0.47602,0.69475,0.14004,0.3254,0.01314,-0.05289,0.04997,0.20623,0.15884,0.21699,0.28546,0.26371,0.0876,-0.0634,0.05162,0.0375,-0.10919,-0.09889,-0.11856,-0.08641,-0.08086,-0.03658,-0.04845,-0.10193,-0.24929,-0.30843,-0.21266,-0.40916,-0.36765,-0.45855,-0.4897,-0.50026,-0.58558,-0.44627,-0.35076,-0.45307,-0.60318
0.13718,1.40757,0.9959,0.86961,0.32329,0.09189,-0.08778,-0.24609,-0.14363,-0.14997,-0.2109,0.20634,0.47356,0.66444,0.15028,0.32024,0.00742,-0.06379,0.03683,0.19308,0.14902,0.20819,0.27626,0.25427,0.08237,-0.06562,0.03938,0.0255,-0.1174,-0.10867,-0.12812,-0.09685,-0.09156,-0.0481,-0.05935,-0.11216,-0.26418,-0.32307,-0.23018,-0.42966,-0.3877,-0.4778,-0.50852,-0.51802,-0.60219,-0.46467,-0.37192,-0.47194
-1.30689,-0.68685,0.83957,0.60301,0.56584,0.03186,-0.19051,-0.36473,-0.52043,-0.41063,-0.41676,-0.47388,-0.04833,0.23571,0.43864,-0.0652,0.11404,-0.18277,-0.2505,-0.15031,0.00756,-0.03326,0.02223,0.0877,0.07177,-0.09509,-0.23111,-0.11635,-0.12347,-0.26188,-0.25282,-0.27173,-0.23971,-0.23142,-0.18809,-0.20182,-0.24971,-0.3968,-0.44626,-0.35254,-0.5441,-0.5,-0.5871,-0.61566,-0.62506,-0.70659,-0.57273,-0.48379
-0.67816,-1.42157,-0.89322,0.60787,0.44831,0.45691,-0.06786,-0.28341,-0.45633,-0.60885,-0.50276,-0.50701,-0.56468,-0.14434,0.14678,0.35386,-0.13435,0.04425,-0.23977,-0.30704,-0.20821,-0.05184,-0.09066,-0.03502,0.03003,0.01628,-0.14571,-0.27984,-0.16009,-0.16452,-0.3018,-0.29195,-0.31055,-0.27892,-0.27029,-0.22677,-0.24068,-0.28745,-0.43494,-0.48149,-0.38774,-0.57797,-0.53248,-0.61904,-0.64743,-0.65692,-0.73769,-0.60469
-1.66017,-1.55306,-1.90167,-1.32506,0.15062,0.1182,0.20483,-0.29682,-0.49736,-0.66596,-0.81107,-0.70875,-0.71077,-0.76357,-0.35392,-0.0512,0.17093,-0.29309,-0.11032,-0.37971,-0.44222,-0.34767,-0.19509,-0.22957,-0.17505,-0.11282,-0.12397,-0.27939,-0.40252,-0.27635,-0.27755,-0.40919,-0.39831,-0.41732,-0.38616,-0.37725,-0.33531,-0.35017,-0.39367,-0.53553,-0.57847,-0.47975,-0.66421,-0.61651,-0.69918,-0.72772,-0.73684,-0.81489
0.14354,-1.03678,-1.14933,-1.59131,-1.18557,0.17964,0.11609,0.22063,-0.27799,-0.47373,-0.64175,-0.78597,-0.68344,-0.68653,-0.73978,-0.33461,-0.03312,0.17928,-0.27366,-0.08255,-0.36311,-0.42663,-0.33193,-0.17709,-0.21399,-0.15692,-0.09391,-0.10554,-0.26347,-0.38933,-0.26395,-0.26499,-0.39672,-0.38522,-0.40399,-0.37188,-0.36304,-0.32113,-0.33488,-0.37839,-0.52413,-0.56702,-0.467,-0.65405,-0.60703,-0.69047,-0.71857,-0.72753
0.48961,0.3146,-0.7162,-0.91771,-1.38385,-1.06722,0.22332,0.16866,0.26268,-0.24216,-0.44162,-0.611,-0.7585,-0.65367,-0.66065,-0.71505,-0.30684,0.00053,0.21237,-0.24978,-0.0549,-0.34085,-0.40476,-0.30884,-0.15136,-0.18899,-0.13183,-0.06688,-0.08006,-0.23896,-0.36836,-0.24321,-0.24374,-0.37695,-0.36456,-0.3829,-0.35112,-0.34321,-0.30121,-0.31494,-0.36017,-0.50666,-0.5509,-0.44768,-0.63783,-0.59077,-0.67522,-0.70395
1.7169,1.61733,1.37353,0.79457,0.46728,-0.29915,-0.29121,0.80613,0.64625,0.63463,0.11746,-0.08758,-0.24892,-0.39962,-0.29475,-0.30679,-0.3717,0.03856,0.33004,0.52353,0.04249,0.23014,-0.07284,-0.13927,-0.04194,0.11671,0.0738,0.12901,0.19606,0.17075,0.00668,-0.13527,-0.02522,-0.03751,-0.17665,-0.16513,-0.18262,-0.15075,-0.14537,-0.10226,-0.11407,-0.16228,-0.31368,-0.36729,-0.27314,-0.47216,-0.43187,-0.51933
-0.45929,1.11553,1.11249,1.00686,0.41346,0.10458,-0.55219,-0.46631,0.62774,0.48427,0.50255,0.0098,-0.18341,-0.33252,-0.47418,-0.36869,-0.37722,-0.43414,-0.04289,0.24066,0.42996,-0.02939,0.15965,-0.12569,-0.18641,-0.09195,0.06263,0.02082,0.07026,0.13498,0.10917,-0.0429,-0.1822,-0.07333,-0.08344,-0.21812,-0.20823,-0.22632,-0.19467,-0.19007,-0.14699,-0.15912,-0.20571,-0.35323,-0.40596,-0.31282,-0.50782,-0.46714
0.83597,0.50036,1.21637,1.24923,1.23253,0.80709,0.62607,0.06152,0.02931,0.90643,0.76098,0.71204,0.24664,0.06087,-0.08922,-0.22501,-0.13333,-0.14526,-0.20409,0.17313,0.4236,0.58741,0.13259,0.29924,0.01949,-0.04483,0.04537,0.19794,0.1577,0.21394,0.27742,0.24841,0.09166,-0.04236,0.05238,0.04323,-0.08953,-0.08144,-0.10024,-0.07083,-0.06816,-0.02571,-0.03504,-0.08588,-0.22575,-0.28407,-0.2039,-0.39251
1.56168,1.63135,1.41869,1.75568,1.7534,1.73761,1.54372,1.42531,1.08734,0.93056,1.50531,1.32795,1.23872,0.84865,0.68054,0.55913,0.44242,0.50539,0.50734,0.46286,0.76689,0.96449,1.07727,0.66417,0.78612,0.53812,0.47542,0.5542,0.68672,0.64673,0.6909,0.75275,0.71137,0.5628,0.42356,0.48028,0.44992,0.32304,0.3276,0.31483,0.34244,0.3411,0.37856,0.37263,0.31733,0.18364,0.11398,0.17379
0.8662,1.5189,1.58246,1.44489,1.70651,1.73523,1.7205,1.5756,1.49467,1.2283,1.10054,1.58406,1.39673,1.35241,0.98544,0.82952,0.71936,0.61597,0.67053,0.67242,0.63683,0.89794,1.06941,1.17013,0.79959,0.90292,0.67754,0.61725,0.68912,0.80948,0.76953,0.81385,0.87202,0.83061,0.68992,0.56371,0.60836,0.57073,0.44852,0.4531,0.44203,0.46824,0.46702,0.5018,0.49745,0.44593,0.31459,0.24258
-0.48454,0.32098,1.25627,1.37685,1.23829,1.56119,1.60434,1.59239,1.39344,1.29901,1.01392,0.90069,1.49081,1.28775,1.23157,0.84254,0.68324,0.56822,0.45791,0.51665,0.51387,0.47484,0.75338,0.94063,1.05546,0.6738,0.7876,0.56024,0.50125,0.5725,0.69324,0.6551,0.70484,0.76468,0.72755,0.58223,0.45847,0.51232,0.47837,0.35184,0.35752,0.3485,0.37547,0.37662,0.4091,0.40492,0.35561,0.22857
0.62542,-0.06023,0.48797,1.24279,1.33823,1.22762,1.5041,1.54141,1.53216,1.38838,1.30855,1.06548,0.97559,1.47171,1.30998,1.27767,0.91206,0.7586,0.64508,0.53971,0.5974,0.59541,0.56072,0.82464,1.00255,1.11219,0.73249,0.83884,0.6203,0.561,0.63025,0.74888,0.71131,0.75842,0.81994,0.78167,0.63895,0.51238,0.55964,0.52247,0.39378,0.39855,0.38958,0.41704,0.41737,0.44991,0.4448,0.39435
0.83164,0.79051,0.21041,0.65388,1.35574,1.45696,1.34686,1.60562,1.6385,1.61446,1.48905,1.4156,1.17923,1.10128,1.56152,1.4101,1.38065,1.02321,0.86954,0.75174,0.64824,0.70445,0.69833,0.6629,0.91684,1.09114,1.19824,0.81599,0.92135,0.70031,0.64084,0.71167,0.83123,0.7936,0.83753,0.89735,0.8554,0.71548,0.58751,0.62809,0.58739,0.4592,0.46381,0.45541,0.48178,0.48085,0.51083,0.50628
-0.66694,0.33069,0.52624,-0.02254,0.50266,1.26189,1.36082,1.25065,1.51826,1.55028,1.5336,1.39826,1.32498,1.09162,1.01311,1.47822,1.33967,1.30846,0.9522,0.80222,0.6855,0.58261,0.63948,0.63344,0.59912,0.85432,1.03023,1.13869,0.76449,0.87087,0.65292,0.59474,0.66374,0.78121,0.74522,0.79029,0.84902,0.80846,0.67008,0.54425,0.58535,0.54676,0.41873,0.42278,0.41456,0.44067,0.43971,0.46994
-0.6432,-0.8673,0.01367,0.31696,-0.20053,0.37023,1.19989,1.29687,1.18135,1.46052,1.49417,1.48117,1.33712,1.25986,1.02662,0.95098,1.42635,1.28227,1.24782,0.89121,0.74075,0.62451,0.52161,0.57904,0.57367,0.53956,0.79806,0.97561,1.08642,0.71514,0.82556,0.60725,0.54975,0.61814,0.7362,0.70035,0.74714,0.80604,0.76634,0.62743,0.50289,0.54817,0.51076,0.38225,0.38644,0.37808,0.40411,0.40303
0.70635,0.09819,-0.26137,0.29882,0.47339,0.02586,0.4872,1.26703,1.36618,1.25766,1.52481,1.55473,1.5411,1.40046,1.326,1.10054,1.03037,1.48702,1.34779,1.32475,0.97455,0.82378,0.70939,0.60706,0.66219,0.65791,0.62657,0.88498,1.05673,1.16286,0.78472,0.88886,0.6752,0.61971,0.68928,0.80755,0.77031,0.81572,0.87484,0.83681,0.69619,0.5662,0.60808,0.57253,0.44416,0.44907,0.44059,0.46743
-0.16817,0.43932,0.00468,-0.32174,0.17926,0.38677,-0.04353,0.44602,1.24706,1.35714,1.24557,1.51632,1.54823,1.53222,1.39842,1.32143,1.08997,1.02252,1.48747,1.34784,1.32258,0.96671,0.81456,0.69884,0.59583,0.65175,0.64541,0.61376,0.87356,1.04569,1.15354,0.7748,0.87913,0.66475,0.60949,0.67891,0.79718,0.75918,0.80621,0.86552,0.82783,0.68707,0.55639,0.60012,0.56316,0.43607,0.44099,0.43282
-0.89185,-0.80331,-0.14015,-0.45079,-0.67959,-0.14898,0.09751,-0.28367,0.21475,1.08215,1.22015,1.10296,1.39714,1.43223,1.41319,1.2757,1.19287,0.95145,0.88373,1.3632,1.23219,1.20728,0.85296,0.70757,0.59491,0.49518,0.54927,0.54165,0.5102,0.76593,0.94034,1.04697,0.6846,0.79393,0.58447,0.53075,0.59851,0.7151,0.67812,0.72707,0.78479,0.74974,0.6105,0.48522,0.52847,0.49384,0.3669,0.37298
1.46119,0.64913,0.45868,0.69895,0.46386,0.15581,0.45963,0.56201,0.18321,0.55385,1.28122,1.40419,1.29056,1.54978,1.58127,1.55025,1.42682,1.35466,1.13196,1.06639,1.48837,1.36319,1.33216,1.00559,0.87082,0.76502,0.67149,0.71967,0.70895,0.68082,0.91463,1.06929,1.16993,0.82133,0.91602,0.71872,0.66439,0.72869,0.83994,0.80245,0.84844,0.90458,0.86659,0.73487,0.60972,0.64525,0.60949,0.48714
0.51078,1.05627,0.64963,0.56957,0.77057,0.58445,0.41105,0.63416,0.70779,0.37098,0.68277,1.30494,1.40534,1.30581,1.55503,1.58894,1.56202,1.46254,1.40755,1.17799,1.11505,1.51842,1.40221,1.36982,1.05663,0.91929,0.81378,0.71983,0.76855,0.76406,0.73634,0.96418,1.12002,1.21752,0.86095,0.94936,0.75763,0.70337,0.76653,0.87448,0.83744,0.88039,0.93648,0.89819,0.7688,0.6502,0.68114,0.64853
1.19153,1.15268,1.39753,1.18628,1.13497,1.22444,1.13587,1.00607,1.12964,1.11339,0.85607,1.04906,1.53248,1.63436,1.53158,1.72357,1.76057,1.73851,1.6821,1.63115,1.40172,1.33889,1.66673,1.5692,1.52561,1.26465,1.15063,1.06435,0.98313,1.02187,1.01281,0.99479,1.18229,1.31496,1.38661,1.07428,1.13683,0.9656,0.9157,0.97109,1.06514,1.0323,1.06675,1.11585,1.07885,0.96774,0.85892,0.88068
1.52742,1.70016,1.65735,1.81448,1.66987,1.65008,1.70262,1.65831,1.58166,1.64993,1.63224,1.43399,1.49071,1.90801,1.981,1.88037,2.04113,2.07714,2.06228,2.01333,1.98646,1.73183,1.66164,1.94414,1.83675,1.76692,1.55791,1.45871,1.39168,1.31774,1.34298,1.33546,1.32297,1.47261,1.59071,1.63771,1.35087,1.3974,1.25084,1.20806,1.25935,1.34455,1.31224,1.3427,1.39083,1.35174,1.2474,1.14471
1.18787,1.802,1.97442,1.98645,2.16059,2.00235,1.9985,2.05185,1.97576,1.89797,2.0026,2.05096,1.83801,1.82087,2.18836,2.25862,2.15183,2.3202,2.36612,2.36484,2.30311,2.27409,1.9927,1.89979,2.19695,2.02922,1.91656,1.71722,1.61912,1.55931,1.49022,1.51773,1.51254,1.50441,1.65626,1.77277,1.8153,1.51547,1.5436,1.40407,1.36147,1.41204,1.49527,1.46435,1.4914,1.53771,1.49242,1.38847
1.86265,2.04382,2.20396,2.21435,2.21676,2.33821,2.24354,2.25124,2.28434,2.26708,2.21812,2.27236,2.31818,2.18646,2.13972,2.46719,2.59302,2.52496,2.66354,2.6978,2.68578,2.60914,2.58891,2.31468,2.21621,2.48649,2.31744,2.17632,2.00742,1.92025,1.86881,1.80702,1.83073,1.81906,1.81776,1.95134,2.0815,2.10942,1.80867,1.82831,1.69923,1.66001,1.70793,1.78583,1.75507,1.77745,1.82535,1.77191
-0.97348,1.28314,1.75082,2.11894,2.10351,2.10082,2.22079,2.11061,2.11093,2.1279,2.11849,2.06568,2.10577,2.16149,2.0015,2.02456,2.38946,2.52469,2.45637,2.5953,2.62163,2.59876,2.51281,2.48499,2.21273,2.12981,2.39999,2.23461,2.11344,1.93631,1.84839,1.79172,1.72757,1.75029,1.73516,1.73089,1.86349,1.9933,2.01243,1.72361,1.74516,1.61246,1.57225,1.61756,1.69759,1.66776,1.68923,1.73824
-0.73432,-1.2349,1.03731,1.57272,2.04559,2.01746,2.0056,2.1261,2.02438,2.02385,2.05197,2.02989,1.98232,2.02937,2.072,1.91307,1.94543,2.30914,2.41576,2.35627,2.49427,2.51704,2.49263,2.40378,2.37558,2.12365,2.04363,2.31106,2.14848,2.03447,1.86438,1.77767,1.71988,1.65735,1.68112,1.66899,1.66394,1.79475,1.92467,1.9421,1.66458,1.69078,1.55658,1.51718,1.56237,1.64227,1.61333,1.63382
-1.69526,-1.60968,-1.77804,0.57556,1.19259,1.86849,1.91385,1.88219,2.00659,1.90346,1.9024,1.93965,1.90924,1.856,1.91283,1.958,1.7803,1.81312,2.18662,2.30254,2.23678,2.38841,2.40917,2.37716,2.28808,2.26013,2.02127,1.94385,2.216,2.05309,1.95152,1.77727,1.68716,1.62706,1.56257,1.58915,1.58212,1.57591,1.71464,1.84563,1.8717,1.58496,1.61739,1.47688,1.43406,1.48221,1.56451,1.53535
1.13652,-0.21045,-0.52779,-0.99495,0.84653,1.35504,2.017,1.99709,1.98548,2.10334,1.99761,1.99245,2.02812,1.99776,1.95246,2.0052,2.05265,1.88449,1.90733,2.26628,2.41299,2.34741,2.5042,2.52394,2.49988,2.4013,2.38522,2.14839,2.058,2.32251,2.15002,2.03475,1.87235,1.78635,1.72741,1.66257,1.68635,1.67819,1.67017,1.80674,1.93595,1.94964,1.66251,1.70094,1.57607,1.53447,1.57881,1.6599
-0.84808,0.53519,-0.54022,-0.79773,-1.17563,0.65218,1.20491,1.92368,1.94779,1.94469,2.06672,1.9582,1.95479,1.98799,1.97216,1.9251,1.98316,2.02671,1.85387,1.88435,2.24608,2.38956,2.31993,2.4805,2.49718,2.47283,2.36819,2.34592,2.11212,2.0185,2.2897,2.12085,2.00386,1.83852,1.75003,1.68901,1.62509,1.65013,1.64573,1.63766,1.7786,1.90762,1.92412,1.62902,1.67146,1.54448,1.5029,1.54874
1.04241,0.48128,0.97504,0.25552,-0.06558,-0.63557,0.8754,1.34443,1.98148,2.03529,2.0684,2.17971,2.06068,2.062,2.07997,2.07828,2.04133,2.09341,2.12266,1.9426,1.94658,2.25856,2.37092,2.30197,2.44904,2.45781,2.44039,2.34239,2.32404,2.12197,2.02638,2.28159,2.13018,2.02527,1.86855,1.78537,1.72517,1.66296,1.68728,1.68546,1.67799,1.80829,1.93242,1.94934,1.66262,1.70548,1.58772,1.54693
1.62285,1.69763,1.38228,1.60457,1.12723,0.78578,0.17076,1.31271,1.68843,2.25468,2.19413,2.22978,2.32889,2.191,2.18855,2.18505,2.1791,2.14066,2.1796,2.20022,2.03629,2.0506,2.3212,2.42537,2.35281,2.48388,2.49082,2.47891,2.40033,2.38139,2.20197,2.09059,2.34064,2.2021,2.09398,1.95291,1.87606,1.82093,1.76147,1.78478,1.77873,1.77262,1.89149,2.01091,2.02842,1.75605,1.79427,1.68871
0.99747,1.50396,1.75785,1.55295,1.78625,1.42684,1.21468,0.73989,1.53475,1.83157,2.3018,2.25224,2.27822,2.37801,2.2822,2.29385,2.29379,2.33211,2.32079,2.31016,2.35795,2.18031,2.20811,2.49543,2.63529,2.57049,2.72766,2.72207,2.69283,2.58933,2.57942,2.36761,2.25898,2.49014,2.33627,2.18818,2.05037,1.97476,1.92551,1.86681,1.89072,1.87809,1.87142,1.99422,2.10088,2.12968,1.86344,1.8876
0.05695,0.56373,0.98741,1.14167,1.01862,1.20433,0.95181,0.80764,0.50007,1.21151,1.51095,1.92689,2.06243,2.10139,2.18651,2.06257,2.0744,2.09418,2.14473,2.10688,2.07276,2.05723,1.92185,1.97783,2.23075,2.29673,2.25188,2.40805,2.4044,2.37872,2.2849,2.2735,2.12991,2.05836,2.25299,2.16567,2.05194,1.90738,1.83497,1.77332,1.71739,1.74131,1.7293,1.72224,1.83407,1.93587,1.98058,1.74037
0.6284,0.36412,0.65654,0.98509,1.1175,1.03273,1.18422,0.99198,0.88366,0.63773,1.23052,1.48862,1.83089,2.0634,2.06968,2.16326,2.05198,2.05558,2.08559,2.10865,2.08553,2.02944,2.01609,1.88464,1.93072,2.14958,2.23668,2.19876,2.36568,2.36611,2.33213,2.2419,2.22647,2.07625,2.03853,2.20071,2.11677,2.04618,1.92143,1.85423,1.79373,1.73873,1.75921,1.75156,1.74653,1.85137,1.95202,2.00722
0.04807,0.35691,0.22912,0.53716,0.88461,1.04092,0.95376,1.11888,0.89592,0.78397,0.52767,1.20087,1.51538,1.90583,2.10214,2.09954,2.21015,2.10038,2.10413,2.15097,2.15456,2.12233,2.08019,2.05679,1.91412,1.93121,2.13124,2.21944,2.17507,2.34639,2.35927,2.33958,2.25128,2.23793,2.09717,2.06169,2.23675,2.13411,2.04891,1.92544,1.85314,1.78999,1.73392,1.75638,1.74822,1.73988,1.84208,1.93581
-0.01621,-0.14227,0.24253,0.16428,0.45709,0.76538,0.90569,0.8271,0.97652,0.79329,0.69103,0.47015,1.07819,1.34984,1.73987,1.97519,2.00273,2.14271,2.03523,2.0254,2.06317,2.0407,2.0083,1.98929,1.97568,1.83914,1.87386,2.08256,2.17444,2.13464,2.3009,2.31612,2.29951,2.20868,2.19702,2.05658,2.04673,2.22921,2.12968,2.06374,1.92955,1.85544,1.78974,1.72915,1.75414,1.74379,1.73662,1.84382
0.04126,-0.13903,-0.28045,0.13008,0.09721,0.40953,0.72608,0.86912,0.78582,0.92931,0.75188,0.6524,0.43728,1.04558,1.30526,1.71734,1.97087,2.00992,2.15696,2.03839,2.02529,2.05676,2.0281,1.99073,1.96988,1.96742,1.82348,1.85995,2.0836,2.17673,2.13947,2.30584,2.31999,2.29758,2.20042,2.18763,2.03967,2.02777,2.19506,2.11141,2.04163,1.90857,1.83448,1.76439,1.70511,1.73106,1.71891,1.71264
1.60365,0.86369,0.4608,0.23794,0.48959,0.39453,0.65543,0.94163,1.07336,0.99781,1.12877,0.96302,0.86923,0.66397,1.23334,1.47639,1.85187,2.08492,2.11536,2.25877,2.14047,2.12758,2.1537,2.12482,2.09179,2.06315,2.05318,1.92252,1.93881,2.13192,2.22729,2.19183,2.34737,2.36165,2.34028,2.24922,2.23763,2.09728,2.09166,2.23981,2.16416,2.09459,1.96959,1.90062,1.83213,1.77552,1.80085,1.78691
0.85374,1.60287,1.03822,0.62043,0.40231,0.60834,0.49135,0.73684,1.01483,1.14457,1.0714,1.20192,1.0367,0.94342,0.74493,1.3116,1.54773,1.89654,2.12081,2.16561,2.30497,2.1876,2.17367,2.19175,2.16644,2.13664,2.11236,2.10045,1.96487,1.97076,2.16143,2.26431,2.22774,2.38714,2.40183,2.38168,2.2962,2.2853,2.14384,2.1349,2.28563,2.20081,2.12912,2.00557,1.93378,1.86675,1.81043,1.83629
0.93736,1.21039,1.71071,1.21232,0.81699,0.63386,0.772,0.6388,0.862,1.1306,1.25329,1.18395,1.30461,1.14545,1.05525,0.86344,1.40974,1.63388,1.96615,2.18492,2.25749,2.394,2.28557,2.27123,2.29525,2.2614,2.24225,2.22009,2.19467,2.05607,2.05251,2.22795,2.33926,2.30554,2.46166,2.4721,2.44992,2.36552,2.34926,2.21192,2.20537,2.34131,2.25007,2.19202,2.09113,2.02018,1.9478,1.89055
1.34408,1.36203,1.55189,1.90188,1.46038,1.02873,0.8549,0.96184,0.79026,1.0028,1.25684,1.37364,1.30923,1.42275,1.27673,1.18904,0.99546,1.5358,1.7559,2.07369,2.27901,2.35894,2.4912,2.38035,2.3638,2.38613,2.34776,2.32571,2.29798,2.26262,2.13146,2.11979,2.2776,2.38942,2.35285,2.50421,2.51697,2.49785,2.41978,2.40467,2.27187,2.26423,2.39624,2.28987,2.23582,2.13848,2.06969,1.99872
1.39835,1.60755,1.6215,1.74547,1.93515,1.68183,1.33203,1.17764,1.21189,1.00569,1.20686,1.4412,1.55112,1.49534,1.5951,1.46792,1.38946,1.19509,1.70742,1.91093,2.17917,2.33357,2.39112,2.50328,2.40375,2.38293,2.40672,2.36931,2.35219,2.33934,2.29405,2.17651,2.16716,2.31981,2.42749,2.3946,2.53474,2.54537,2.52925,2.45788,2.4442,2.31032,2.30535,2.4308,2.32963,2.28152,2.19927,2.13126
-0.55049,0.7056,1.06766,1.28208,1.47431,1.7986,1.49774,1.13339,0.97369,1.04047,0.86177,1.06929,1.31369,1.42246,1.36236,1.45734,1.32379,1.24274,1.05593,1.55096,1.74364,2.04671,2.20084,2.24125,2.34087,2.25252,2.23302,2.25925,2.23213,2.21047,2.21531,2.16138,2.06175,2.07235,2.23255,2.33463,2.30565,2.44332,2.45198,2.44075,2.36494,2.35115,2.22136,2.21654,2.35237,2.26259,2.21885,2.13383
0.28265,-0.0438,0.50045,0.80583,1.06709,1.22326,1.58343,1.37234,1.08686,0.94894,1.02551,0.85432,1.03573,1.26928,1.37754,1.31978,1.41728,1.30228,1.23537,1.04451,1.53975,1.72386,2.06193,2.24096,2.30242,2.4258,2.34129,2.31086,2.32846,2.28555,2.26852,2.25896,2.219,2.08846,2.09739,2.24036,2.34319,2.31387,2.46215,2.47323,2.46354,2.37728,2.35985,2.23573,2.21441,2.37165,2.29436,2.23206
0.37883,0.3536,0.15707,0.51343,0.71045,0.87175,0.98637,1.25721,1.16168,0.9593,0.85344,0.93345,0.8221,0.99545,1.20942,1.30249,1.25063,1.34282,1.24796,1.18157,1.00002,1.42724,1.59715,1.9145,2.06555,2.08154,2.18985,2.13981,2.11407,2.12789,2.08484,2.06974,2.09175,2.07672,1.95336,1.99764,2.14405,2.22011,2.19111,2.29892,2.30274,2.29752,2.22023,2.20486,2.09514,2.08186,2.24238,2.17506
0.00073,0.14713,0.15118,0.01175,0.317,0.4799,0.62517,0.73151,0.97775,0.90759,0.75093,0.66446,0.75251,0.66811,0.83257,1.04352,1.14324,1.08764,1.18394,1.07329,1.01442,0.84566,1.26198,1.42857,1.74392,1.887,1.92193,2.02929,1.99342,1.97202,1.9805,1.94115,1.92139,1.93271,1.95104,1.81588,1.86091,2.05084,2.14466,2.11897,2.22869,2.23261,2.22189,2.15221,2.13845,2.02059,2.0088,2.18678
-0.65997,-0.53699,-0.25829,-0.19932,-0.32241,-0.01761,0.14471,0.29735,0.40569,0.6728,0.60299,0.45765,0.38501,0.52343,0.46662,0.64827,0.87564,0.98618,0.92234,1.03171,0.90135,0.83444,0.66577,1.1191,1.30679,1.6397,1.78198,1.81537,1.92245,1.8844,1.87024,1.89172,1.85703,1.83758,1.86559,1.88994,1.75256,1.79584,1.99097,2.09246,2.06099,2.17391,2.17851,2.16829,2.09773,2.07807,1.95127,1.93014
-1.42729,-1.46251,-1.04083,-0.66456,-0.53208,-0.63223,-0.36114,-0.21489,-0.06851,0.0404,0.29163,0.2434,0.13837,0.07817,0.23939,0.19938,0.38267,0.61191,0.72598,0.66028,0.77123,0.63601,0.56966,0.41861,0.88267,1.07646,1.43656,1.60748,1.64444,1.75729,1.71046,1.69708,1.72306,1.68729,1.66759,1.69961,1.74588,1.60931,1.66479,1.90121,2.00092,1.96836,2.09189,2.0945,2.08646,2.00871,1.98996,1.85657
0.76481,-0.52073,-0.9939,-0.82427,-0.49569,-0.39396,-0.49673,-0.21997,-0.07426,0.07134,0.17789,0.42472,0.37939,0.27042,0.20899,0.33903,0.29288,0.47587,0.70801,0.8197,0.75595,0.86505,0.72566,0.65843,0.50124,0.96018,1.1517,1.50351,1.67537,1.7122,1.82745,1.78063,1.76733,1.78979,1.74868,1.72814,1.75298,1.79835,1.65268,1.71185,1.93711,2.0391,2.00753,2.12251,2.12642,2.12031,2.04136,2.02448
