SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
-1.2102,-1.63514,-1.26514,-1.6572,-1.63219,-0.55289,-1.0027,-1.0307,-1.03974,-0.9171,-1.06034,-0.76613,-0.58251,-0.55829,-0.77972,-0.81894,-1.01345,-1.05341,-0.31183,0.38735,-0.14054,0.20511,0.29281,0.36124,0.29407,0.21547,0.06481,0.0011,-0.18381,-0.38507,-0.6588,-0.61101,-0.22398,0.18717,0.09091,0.1552,0.18735,0.04906,-0.02647,-0.12037,-0.2014,0.19002,-0.10297,0.48589,0.52904,0.50202,0.40113,0.40808
-1.14774,-1.45672,-1.92181,-1.63467,-1.99146,-1.94372,-0.89751,-1.21141,-1.21162,-1.2324,-1.10678,-1.24773,-0.96242,-0.78701,-0.75256,-0.9636,-1.00228,-1.17569,-1.19035,-0.45588,0.2464,-0.27275,0.0791,0.17561,0.2483,0.1808,0.10321,-0.04577,-0.10985,-0.29523,-0.49284,-0.7555,-0.70614,-0.3189,0.09556,-0.00096,0.06348,0.09503,-0.04543,-0.11979,-0.2159,-0.29632,0.09807,-0.19211,0.40671,0.45416,0.42897,0.32663
-1.44287,-1.65964,-1.75763,-2.04412,-1.8622,-2.09518,-2.10194,-1.22321,-1.43657,-1.41681,-1.43571,-1.29484,-1.41739,-1.17407,-1.01857,-0.97578,-1.17291,-1.2081,-1.34992,-1.34393,-0.63286,0.06385,-0.44897,-0.09413,0.007,0.07864,0.00987,-0.06416,-0.21252,-0.27654,-0.45506,-0.64286,-0.88775,-0.83638,-0.44495,-0.02905,-0.12701,-0.06369,-0.03322,-0.1717,-0.24819,-0.34718,-0.4239,-0.03028,-0.3144,0.28815,0.34091,0.31295
1.68466,1.21225,0.83003,0.54216,0.12166,0.09593,-0.242,-0.36503,0.15784,-0.32081,-0.39833,-0.47292,-0.44787,-0.54905,-0.32182,-0.17434,-0.1677,-0.33752,-0.37199,-0.55107,-0.6234,-0.00347,0.56454,0.11133,0.41526,0.49427,0.55274,0.5018,0.42924,0.30546,0.25591,0.08396,-0.10862,-0.38417,-0.35498,-0.00477,0.37952,0.28709,0.34177,0.36792,0.2405,0.1785,0.09893,0.02705,0.37902,0.09639,0.63422,0.66767
0.4969,1.40074,1.06795,0.80424,0.64337,0.37904,0.36018,0.12733,0.02547,0.30055,-0.14925,-0.18615,-0.27436,-0.26458,-0.36379,-0.16566,-0.04123,-0.03548,-0.18059,-0.21082,-0.3653,-0.43966,0.10834,0.6292,0.21615,0.51251,0.581,0.6417,0.58889,0.52435,0.4016,0.36133,0.1988,0.03014,-0.23305,-0.20094,0.12971,0.49126,0.40402,0.45265,0.47881,0.35376,0.29547,0.21669,0.14805,0.47032,0.19762,0.69625
1.1266,0.99086,1.59152,1.3429,1.15343,1.04006,0.82334,0.82193,0.63405,0.53647,0.73974,0.31739,0.23232,0.10721,0.09825,0.0013,0.1795,0.29551,0.29411,0.1628,0.13722,-0.01039,-0.08181,0.39548,0.8638,0.46796,0.74411,0.80012,0.85031,0.80537,0.74145,0.64214,0.60789,0.46365,0.3075,0.04927,0.06981,0.35324,0.69041,0.61213,0.65626,0.6805,0.56615,0.51535,0.44484,0.38123,0.67177,0.42449
-0.21246,0.65077,0.72637,1.36283,1.12287,0.94561,0.83778,0.63423,0.62731,0.45732,0.34782,0.54108,0.16246,0.08361,0.00371,0.00145,-0.09065,0.07606,0.18397,0.18151,0.05364,0.02887,-0.1138,-0.18003,0.28126,0.74509,0.36051,0.63857,0.69057,0.74511,0.70263,0.64133,0.54824,0.51147,0.36762,0.20842,-0.04176,-0.01468,0.27409,0.60731,0.52685,0.57304,0.59638,0.48192,0.4271,0.35412,0.28966,0.58079
-0.00956,-0.30686,0.52323,0.6628,1.24224,1.02998,0.87239,0.77418,0.5849,0.58453,0.42039,0.32434,0.50578,0.14933,0.06239,-0.02055,-0.02785,-0.11635,0.04922,0.15553,0.15535,0.03061,0.00519,-0.13392,-0.19777,0.25723,0.71636,0.33409,0.60565,0.65647,0.70897,0.66775,0.60682,0.51179,0.47499,0.33182,0.16744,-0.0814,-0.05619,0.23218,0.56828,0.48749,0.53575,0.55815,0.4436,0.38759,0.31326,0.25009
0.50774,0.11113,-0.22477,0.56792,0.68585,1.27976,1.06339,0.90185,0.79959,0.60942,0.61161,0.45045,0.35894,0.54209,0.18723,0.09851,0.0116,0.0058,-0.08525,0.08511,0.19444,0.19284,0.06421,0.03725,-0.10503,-0.16916,0.28952,0.75151,0.36482,0.63663,0.68615,0.73755,0.69544,0.63413,0.53807,0.50031,0.3551,0.18749,-0.06172,-0.03707,0.24997,0.58654,0.50631,0.55473,0.57762,0.46224,0.40445,0.32938
-0.07179,0.23976,0.03478,-0.27506,0.49652,0.65183,1.25534,1.0326,0.87489,0.76938,0.58166,0.58189,0.42141,0.33186,0.51816,0.17257,0.09054,-0.00606,-0.0106,-0.10256,0.06706,0.17678,0.17626,0.04745,0.02167,-0.11865,-0.18205,0.27927,0.74126,0.3554,0.62792,0.67703,0.72774,0.68498,0.62391,0.52803,0.48967,0.34512,0.17737,-0.07165,-0.04614,0.24246,0.57702,0.49724,0.54547,0.5673,0.45234,0.39314
-1.4203,-1.09557,-0.66272,-0.52604,-0.65803,0.16541,0.43869,1.09689,0.8778,0.71663,0.60551,0.41006,0.41081,0.24756,0.15431,0.36079,0.01047,-0.05762,-0.15882,-0.15356,-0.24456,-0.0758,0.03441,0.03709,-0.09595,-0.12164,-0.26145,-0.32274,0.15372,0.62858,0.24273,0.51801,0.57099,0.62332,0.57897,0.51748,0.41697,0.37566,0.22845,0.05769,-0.19263,-0.16404,0.13853,0.48135,0.39896,0.45048,0.47296,0.35608
