"Station Name","REGINA GILMOUR"
"Province","SASKATCHEWAN"
"Latitude","50.57"
"Longitude","-104.83"
"Elevation","556.30"
"Climate Identifier","4016651"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2013-09-16","2013","09","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-17","2013","09","17","†","","","","","","","","","","","1.0","","0.0","","1.0","","0","","","","",""
"2013-09-18","2013","09","18","†","","","","","","","","","","","23.0","","0.0","","23.0","","0","","","","",""
"2013-09-19","2013","09","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-20","2013","09","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-21","2013","09","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-22","2013","09","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-23","2013","09","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-24","2013","09","24","†","","","","","","","","","","","9.0","","0.0","","9.0","","0","","","","",""
"2013-09-25","2013","09","25","†","","","","","","","","","","","12.2","","0.0","","12.2","","0","","","","",""
"2013-09-26","2013","09","26","†","","","","","","","","","","","9.0","","0.0","","9.0","","0","","","","",""
"2013-09-27","2013","09","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-28","2013","09","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-29","2013","09","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-09-30","2013","09","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-01","2013","10","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-02","2013","10","02","†","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2013-10-03","2013","10","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-04","2013","10","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-05","2013","10","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-06","2013","10","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-07","2013","10","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-08","2013","10","08","†","","","","","","","","","","","0.6","","0.0","","0.6","","0","","","","",""
"2013-10-09","2013","10","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-10","2013","10","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-11","2013","10","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-12","2013","10","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-13","2013","10","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-14","2013","10","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-15","2013","10","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-16","2013","10","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-17","2013","10","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-18","2013","10","18","†","","","","","","","","","","","0.6","","0.0","","0.6","","0","","","","",""
"2013-10-19","2013","10","19","†","","","","","","","","","","","1.8","","0.0","","1.8","","0","","","","",""
"2013-10-20","2013","10","20","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2013-10-21","2013","10","21","†","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2013-10-22","2013","10","22","†","","","","","","","","","","","3.0","","0.0","","3.0","","0","","","","",""
"2013-10-23","2013","10","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-24","2013","10","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-25","2013","10","25","†","","","","","","","","","","","","","","","","","0","","","","",""
"2013-10-26","2013","10","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"2013-10-27","2013","10","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-28","2013","10","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-29","2013","10","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-30","2013","10","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-10-31","2013","10","31","†","","","","","","","","","","","1.7","","0.0","","1.7","","0","","","","",""
"2013-11-01","2013","11","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-02","2013","11","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-03","2013","11","03","†","","","","","","","","","","","0.0","T","0.0","T","0.0","T","0","","","","",""
"2013-11-04","2013","11","04","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2013-11-05","2013","11","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-06","2013","11","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2013-11-07","2013","11","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-08","2013","11","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-09","2013","11","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-10","2013","11","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-11","2013","11","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-12","2013","11","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-13","2013","11","13","†","","","","","","","","","","","2.0","","0.0","","2.0","","0","","","","",""
"2013-11-14","2013","11","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-15","2013","11","15","†","","","","","","","","","","","0.0","T","4.0","","4.0","","0","","","","",""
"2013-11-16","2013","11","16","†","","","","","","","","","","","0.0","","6.0","","6.0","","0","","","","",""
"2013-11-17","2013","11","17","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","10","","","","",""
"2013-11-18","2013","11","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-19","2013","11","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-11-20","2013","11","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-11-21","2013","11","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-11-22","2013","11","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-11-23","2013","11","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-11-24","2013","11","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-25","2013","11","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-11-26","2013","11","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-11-27","2013","11","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-11-28","2013","11","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-11-29","2013","11","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-11-30","2013","11","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2013-12-01","2013","12","01","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","8","","","","",""
"2013-12-02","2013","12","02","†","","","","","","","","","","","0.0","","2.0","","2.0","","8","","","","",""
"2013-12-03","2013","12","03","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","10","","","","",""
"2013-12-04","2013","12","04","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","10","","","","",""
"2013-12-05","2013","12","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"2013-12-06","2013","12","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"2013-12-07","2013","12","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"2013-12-08","2013","12","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"2013-12-09","2013","12","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"2013-12-10","2013","12","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"2013-12-11","2013","12","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"2013-12-12","2013","12","12","†","","","","","","","","","","","0.0","","2.0","","2.0","","10","","","","",""
"2013-12-13","2013","12","13","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","12","","","","",""
"2013-12-14","2013","12","14","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","12","","","","",""
"2013-12-15","2013","12","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-12-16","2013","12","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","12","","","","",""
"2013-12-17","2013","12","17","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","12","","","","",""
"2013-12-18","2013","12","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","12","","","","",""
"2013-12-19","2013","12","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-12-20","2013","12","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","12","","","","",""
"2013-12-21","2013","12","21","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","12","","","","",""
"2013-12-22","2013","12","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","12","","","","",""
"2013-12-23","2013","12","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","12","","","","",""
"2013-12-24","2013","12","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","12","","","","",""
"2013-12-25","2013","12","25","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","12","","","","",""
"2013-12-26","2013","12","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2013-12-27","2013","12","27","†","","","","","","","","","","","0.0","","2.0","","2.0","","12","","","","",""
"2013-12-28","2013","12","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","14","","","","",""
"2013-12-29","2013","12","29","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","14","","","","",""
"2013-12-30","2013","12","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","14","","","","",""
"2013-12-31","2013","12","31","†","","","","","","","","","","","0.0","","0.0","","0.0","","14","","","","",""
